,Unnamed: 0,Unnamed: 0.1,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,treatment,session,player_id,context,prev,prev_player,prev_opp,y,prev_p,prev_o,prev_p2,prev_o2
7128,7128,528,30,s9n3usuario3,D,s9n3usuario2,C,4,1404.70004082,1376.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7146,7146,546,31,s9n3usuario3,C,s9n3usuario2,D,0,1064.59999084,1043.0,user,fix,s9n3,68,DCC,DC,D,C,1,1,0,D,D
7164,7164,564,32,s9n3usuario3,C,s9n3usuario2,D,0,2038.1000041999998,2016.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,D,C
7182,7182,582,33,s9n3usuario3,C,s9n3usuario2,D,0,3047.89996147,3022.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7200,7200,600,34,s9n3usuario3,C,s9n3usuario2,D,0,1163.60020638,1141.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7218,7218,618,35,s9n3usuario3,D,s9n3usuario2,C,4,1650.7999897,1628.0,user,fix,s9n3,68,CDD,CD,C,D,0,0,1,C,D
7236,7236,636,36,s9n3usuario3,C,s9n3usuario2,D,0,3163.1000042,3137.0,user,fix,s9n3,68,DCC,DC,D,C,1,1,0,C,D
7254,7254,654,37,s9n3usuario3,C,s9n3usuario2,D,0,1443.70007515,1418.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,D,C
7272,7272,672,38,s9n3usuario3,D,s9n3usuario2,D,1,1699.30005074,1684.0,user,fix,s9n3,68,CDD,CD,C,D,0,0,1,C,D
7290,7290,690,39,s9n3usuario3,D,s9n3usuario2,D,1,2631.09993935,2609.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,C,D
7308,7308,708,40,s9n3usuario3,D,s9n3usuario2,D,1,1419.99983788,1405.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7326,7326,726,41,s9n3usuario3,D,s9n3usuario2,C,4,2407.20009804,2380.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7344,7344,744,42,s9n3usuario3,D,s9n3usuario2,D,1,2548.00009727,2523.0,user,fix,s9n3,68,DCD,DC,D,C,0,1,0,D,D
7362,7362,762,43,s9n3usuario3,D,s9n3usuario2,C,4,1829.40006256,1805.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,C
7380,7380,780,44,s9n3usuario3,C,s9n3usuario2,D,0,2418.69997978,2395.0,user,fix,s9n3,68,DCC,DC,D,C,1,1,0,D,D
7398,7398,798,45,s9n3usuario3,C,s9n3usuario2,D,0,1539.09993172,1514.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,D,C
7416,7416,816,46,s9n3usuario3,C,s9n3usuario2,D,0,2799.29995537,2775.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7434,7434,834,47,s9n3usuario3,C,s9n3usuario2,D,0,1005.59997559,979.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7452,7452,852,48,s9n3usuario3,D,s9n3usuario2,D,1,1760.59985161,1736.0,user,fix,s9n3,68,CDD,CD,C,D,0,0,1,C,D
7470,7470,870,49,s9n3usuario3,D,s9n3usuario2,D,1,1594.49982643,1571.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,C,D
7488,7488,888,50,s9n3usuario3,D,s9n3usuario2,D,1,10120.1000214,10068.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7506,7506,906,51,s9n3usuario3,D,s9n3usuario2,D,1,10719.799995399999,10693.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7524,7524,924,52,s9n3usuario3,D,s9n3usuario2,D,1,6032.09996223,6005.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7542,7542,942,53,s9n3usuario3,D,s9n3usuario2,C,4,3841.49980545,3827.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7560,7560,960,54,s9n3usuario3,D,s9n3usuario2,D,1,2749.10020828,2732.0,user,fix,s9n3,68,DCD,DC,D,C,0,1,0,D,D
7578,7578,978,55,s9n3usuario3,D,s9n3usuario2,D,1,1292.00005531,1267.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,C
7596,7596,996,56,s9n3usuario3,D,s9n3usuario2,D,1,962.80002594,947.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7614,7614,1014,57,s9n3usuario3,D,s9n3usuario2,D,1,1001.80006027,980.0,user,fix,s9n3,68,DDD,DD,D,D,0,0,0,D,D
7632,7632,1032,58,s9n3usuario3,C,s9n3usuario2,D,0,851.5000343319998,830.0,user,fix,s9n3,68,DDC,DD,D,D,1,0,0,D,D
7650,7650,1050,59,s9n3usuario3,C,s9n3usuario2,C,3,2693.50004196,2674.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,D,D
7668,7668,1068,60,s9n3usuario3,C,s9n3usuario2,D,0,3596.80008888,3575.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,D
7686,7686,1086,61,s9n3usuario3,C,s9n3usuario2,D,0,3962.90016174,3943.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,C
7704,7704,1104,62,s9n3usuario3,C,s9n3usuario2,D,0,4546.90003395,4524.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7722,7722,1122,63,s9n3usuario3,C,s9n3usuario2,D,0,6210.19983292,6178.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7740,7740,1140,64,s9n3usuario3,C,s9n3usuario2,D,0,3953.10020447,3926.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7758,7758,1158,65,s9n3usuario3,C,s9n3usuario2,C,3,1009.5000267000001,986.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7776,7776,1176,66,s9n3usuario3,C,s9n3usuario2,C,3,4626.00016594,4597.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,D
7794,7794,1194,67,s9n3usuario3,C,s9n3usuario2,C,3,4013.19980621,3992.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
7812,7812,1212,68,s9n3usuario3,C,s9n3usuario2,C,3,3433.3999157,3407.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
7830,7830,1230,69,s9n3usuario3,C,s9n3usuario2,C,3,2851.19986534,2834.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
7848,7848,1248,70,s9n3usuario3,C,s9n3usuario2,C,3,1532.69982338,1505.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
7866,7866,1266,71,s9n3usuario3,C,s9n3usuario2,D,0,4256.99996948,4234.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
7884,7884,1284,72,s9n3usuario3,C,s9n3usuario2,D,0,4425.1999854999995,4400.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,C
7902,7902,1302,73,s9n3usuario3,C,s9n3usuario2,C,3,3935.89997292,3913.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,D
7920,7920,1320,74,s9n3usuario3,C,s9n3usuario2,C,3,4303.90000343,4288.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,D
7938,7938,1338,75,s9n3usuario3,C,s9n3usuario2,C,3,3159.70015526,3139.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
7956,7956,1356,76,s9n3usuario3,C,s9n3usuario2,C,3,3560.80007553,3540.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
7974,7974,1374,77,s9n3usuario3,C,s9n3usuario2,C,3,3218.79982948,3199.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
7992,7992,1392,78,s9n3usuario3,C,s9n3usuario2,C,3,3361.00006104,3334.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8010,8010,1410,79,s9n3usuario3,C,s9n3usuario2,D,0,2460.29996872,2437.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8028,8028,1428,80,s9n3usuario3,C,s9n3usuario2,C,3,3704.20002937,3680.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,C
8046,8046,1446,81,s9n3usuario3,C,s9n3usuario2,C,3,1756.29997253,1739.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,D
8064,8064,1464,82,s9n3usuario3,C,s9n3usuario2,C,3,1120.10002136,1094.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8082,8082,1482,83,s9n3usuario3,C,s9n3usuario2,C,3,4138.29994202,4099.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8100,8100,1500,84,s9n3usuario3,C,s9n3usuario2,D,0,6357.10000992,6306.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8118,8118,1518,85,s9n3usuario3,C,s9n3usuario2,C,3,4881.59990311,4861.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,C
8136,8136,1536,86,s9n3usuario3,C,s9n3usuario2,C,3,4935.49990654,4913.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,D
8154,8154,1554,87,s9n3usuario3,C,s9n3usuario2,C,3,3238.79981041,3210.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8172,8172,1572,88,s9n3usuario3,C,s9n3usuario2,C,3,4187.59989738,4161.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8190,8190,1590,89,s9n3usuario3,C,s9n3usuario2,C,3,6426.50008202,6400.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8208,8208,1608,90,s9n3usuario3,C,s9n3usuario2,C,3,4504.79984283,4484.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8226,8226,1626,91,s9n3usuario3,C,s9n3usuario2,C,3,2069.70000267,2052.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8244,8244,1644,92,s9n3usuario3,C,s9n3usuario2,C,3,3860.80002785,3837.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8262,8262,1662,93,s9n3usuario3,C,s9n3usuario2,D,0,786.000013351,767.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8280,8280,1680,94,s9n3usuario3,C,s9n3usuario2,C,3,5972.39995003,5941.0,user,fix,s9n3,68,CDC,CD,C,D,1,0,1,C,C
8298,8298,1698,95,s9n3usuario3,C,s9n3usuario2,C,3,3565.20009041,3545.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,D
8316,8316,1716,96,s9n3usuario3,C,s9n3usuario2,C,3,3407.20009804,3385.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8334,8334,1734,97,s9n3usuario3,C,s9n3usuario2,C,3,1248.4998702999999,1235.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8352,8352,1752,98,s9n3usuario3,C,s9n3usuario2,C,3,1085.3998660999996,1069.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8370,8370,1770,99,s9n3usuario3,C,s9n3usuario2,C,3,986.000061035,971.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
8388,8388,1788,100,s9n3usuario3,C,s9n3usuario2,C,3,1160.49981117,1137.0,user,fix,s9n3,68,CCC,CC,C,C,1,1,1,C,C
6605,6605,5,1,s9n3usuario4,C,s9n3usuario7,C,3,6783.20002556,6728.0,user,fix,s9n3,69,--,--,,,1,0,0,-1,-1
6623,6623,23,2,s9n3usuario4,C,s9n3usuario7,C,3,1388.10014725,1373.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,-1,-1
6641,6641,41,3,s9n3usuario4,C,s9n3usuario7,C,3,6247.60007858,6224.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6659,6659,59,4,s9n3usuario4,C,s9n3usuario7,C,3,1603.1999587999999,1574.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6677,6677,77,5,s9n3usuario4,C,s9n3usuario7,C,3,4966.70007706,4937.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6695,6695,95,6,s9n3usuario4,C,s9n3usuario7,C,3,4121.29998207,4095.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6713,6713,113,7,s9n3usuario4,C,s9n3usuario7,C,3,2846.49991989,2820.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6731,6731,131,8,s9n3usuario4,C,s9n3usuario7,C,3,1100.39997101,1081.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6749,6749,149,9,s9n3usuario4,C,s9n3usuario7,C,3,3084.49983597,3059.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6767,6767,167,10,s9n3usuario4,C,s9n3usuario7,C,3,3152.29988098,3128.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6785,6785,185,11,s9n3usuario4,C,s9n3usuario7,C,3,3276.09992027,3245.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6803,6803,203,12,s9n3usuario4,C,s9n3usuario7,C,3,3206.69984818,3183.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6821,6821,221,13,s9n3usuario4,C,s9n3usuario7,C,3,3182.19995499,3155.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6839,6839,239,14,s9n3usuario4,C,s9n3usuario7,C,3,3585.60013771,3558.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6857,6857,257,15,s9n3usuario4,C,s9n3usuario7,C,3,1389.30010796,1367.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6875,6875,275,16,s9n3usuario4,C,s9n3usuario7,C,3,1588.20009232,1567.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6893,6893,293,17,s9n3usuario4,C,s9n3usuario7,C,3,3685.40000916,3669.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6911,6911,311,18,s9n3usuario4,C,s9n3usuario7,C,3,5814.20016289,5784.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6929,6929,329,19,s9n3usuario4,C,s9n3usuario7,C,3,4378.60012054,4355.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6947,6947,347,20,s9n3usuario4,C,s9n3usuario7,C,3,4805.00006676,4788.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6965,6965,365,21,s9n3usuario4,C,s9n3usuario7,C,3,2470.59988976,2450.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6983,6983,383,22,s9n3usuario4,C,s9n3usuario7,C,3,2524.30009842,2497.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7001,7001,401,23,s9n3usuario4,C,s9n3usuario7,C,3,8443.09997559,8414.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7019,7019,419,24,s9n3usuario4,C,s9n3usuario7,C,3,3994.79985237,3967.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7037,7037,437,25,s9n3usuario4,C,s9n3usuario7,C,3,3089.800119400001,3062.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7055,7055,455,26,s9n3usuario4,C,s9n3usuario7,C,3,1639.19997215,1615.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7073,7073,473,27,s9n3usuario4,C,s9n3usuario7,C,3,4266.79992676,4242.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7091,7091,491,28,s9n3usuario4,C,s9n3usuario7,C,3,2503.79991531,2477.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7109,7109,509,29,s9n3usuario4,C,s9n3usuario7,C,3,3073.69995117,3058.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7127,7127,527,30,s9n3usuario4,C,s9n3usuario7,C,3,2866.89996719,2840.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7145,7145,545,31,s9n3usuario4,C,s9n3usuario7,C,3,2719.09999847,2692.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7163,7163,563,32,s9n3usuario4,C,s9n3usuario7,C,3,3589.40005302,3575.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7181,7181,581,33,s9n3usuario4,C,s9n3usuario7,C,3,1554.30006981,1522.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7199,7199,599,34,s9n3usuario4,C,s9n3usuario7,C,3,3000.90003014,2974.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7217,7217,617,35,s9n3usuario4,C,s9n3usuario7,C,3,1631.70003891,1611.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7235,7235,635,36,s9n3usuario4,C,s9n3usuario7,C,3,4440.4001236,4425.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7253,7253,653,37,s9n3usuario4,C,s9n3usuario7,C,3,1660.70008278,1638.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7271,7271,671,38,s9n3usuario4,C,s9n3usuario7,C,3,2289.10017014,2268.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7289,7289,689,39,s9n3usuario4,C,s9n3usuario7,C,3,2586.69996262,2559.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7307,7307,707,40,s9n3usuario4,C,s9n3usuario7,C,3,1553.1001090999994,1527.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7325,7325,725,41,s9n3usuario4,C,s9n3usuario7,C,3,1007.30013847,982.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7343,7343,743,42,s9n3usuario4,C,s9n3usuario7,C,3,1969.20013428,1952.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7361,7361,761,43,s9n3usuario4,C,s9n3usuario7,C,3,1442.60001183,1402.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7379,7379,779,44,s9n3usuario4,C,s9n3usuario7,C,3,2211.29989624,2195.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7397,7397,797,45,s9n3usuario4,C,s9n3usuario7,C,3,1989.90011215,1968.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7415,7415,815,46,s9n3usuario4,C,s9n3usuario7,C,3,1178.80010605,1163.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7433,7433,833,47,s9n3usuario4,C,s9n3usuario7,C,3,2480.20005226,2460.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7451,7451,851,48,s9n3usuario4,C,s9n3usuario7,C,3,1406.89992905,1379.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7469,7469,869,49,s9n3usuario4,C,s9n3usuario7,C,3,3843.89996529,3822.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7487,7487,887,50,s9n3usuario4,C,s9n3usuario7,C,3,2418.69997978,2391.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7505,7505,905,51,s9n3usuario4,C,s9n3usuario7,C,3,3119.00019646,3096.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7523,7523,923,52,s9n3usuario4,C,s9n3usuario7,C,3,2338.99998665,2325.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7541,7541,941,53,s9n3usuario4,C,s9n3usuario7,C,3,3017.19999313,3001.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7559,7559,959,54,s9n3usuario4,C,s9n3usuario7,C,3,2851.50003433,2829.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7577,7577,977,55,s9n3usuario4,C,s9n3usuario7,C,3,1702.49986649,1672.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7595,7595,995,56,s9n3usuario4,C,s9n3usuario7,C,3,1063.99989128,1043.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7613,7613,1013,57,s9n3usuario4,C,s9n3usuario7,C,3,1143.39995384,1119.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7631,7631,1031,58,s9n3usuario4,C,s9n3usuario7,C,3,2874.70006943,2855.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7649,7649,1049,59,s9n3usuario4,C,s9n3usuario7,C,3,2289.70003128,2269.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7667,7667,1067,60,s9n3usuario4,C,s9n3usuario7,C,3,1192.10004807,1174.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7685,7685,1085,61,s9n3usuario4,C,s9n3usuario7,C,3,1356.40001297,1340.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7703,7703,1103,62,s9n3usuario4,C,s9n3usuario7,C,3,3122.0998764,3096.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7721,7721,1121,63,s9n3usuario4,C,s9n3usuario7,C,3,3656.10003471,3640.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7739,7739,1139,64,s9n3usuario4,C,s9n3usuario7,C,3,4053.39980125,4029.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7757,7757,1157,65,s9n3usuario4,C,s9n3usuario7,C,3,1734.49993134,1708.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7775,7775,1175,66,s9n3usuario4,C,s9n3usuario7,C,3,1822.20005989,1801.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7793,7793,1193,67,s9n3usuario4,C,s9n3usuario7,C,3,2473.39987755,2450.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7811,7811,1211,68,s9n3usuario4,C,s9n3usuario7,C,3,2716.200113300001,2693.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7829,7829,1229,69,s9n3usuario4,C,s9n3usuario7,C,3,1230.40008545,1205.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7847,7847,1247,70,s9n3usuario4,C,s9n3usuario7,C,3,2443.79997253,2427.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7865,7865,1265,71,s9n3usuario4,C,s9n3usuario7,C,3,1742.10000038,1721.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7883,7883,1283,72,s9n3usuario4,C,s9n3usuario7,C,3,1478.90019417,1458.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7901,7901,1301,73,s9n3usuario4,C,s9n3usuario7,C,3,1257.69996643,1230.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7919,7919,1319,74,s9n3usuario4,C,s9n3usuario7,C,3,4577.40020752,4550.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7937,7937,1337,75,s9n3usuario4,C,s9n3usuario7,C,3,5098.79994392,5048.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7955,7955,1355,76,s9n3usuario4,C,s9n3usuario7,C,3,3257.60006905,3232.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7973,7973,1373,77,s9n3usuario4,C,s9n3usuario7,C,3,3036.09991074,3018.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
7991,7991,1391,78,s9n3usuario4,C,s9n3usuario7,C,3,2027.99987793,2006.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8009,8009,1409,79,s9n3usuario4,C,s9n3usuario7,C,3,1136.10005379,1108.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8027,8027,1427,80,s9n3usuario4,C,s9n3usuario7,C,3,3952.69989967,3934.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8045,8045,1445,81,s9n3usuario4,C,s9n3usuario7,C,3,1396.60000801,1381.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8063,8063,1463,82,s9n3usuario4,C,s9n3usuario7,C,3,2819.70000267,2795.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8081,8081,1481,83,s9n3usuario4,C,s9n3usuario7,C,3,4625.69999695,4599.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8099,8099,1499,84,s9n3usuario4,C,s9n3usuario7,C,3,4962.89992332,4942.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8117,8117,1517,85,s9n3usuario4,C,s9n3usuario7,C,3,6200.899839399999,6177.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8135,8135,1535,86,s9n3usuario4,C,s9n3usuario7,C,3,1879.70018387,1851.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8153,8153,1553,87,s9n3usuario4,C,s9n3usuario7,C,3,2379.59980965,2362.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8171,8171,1571,88,s9n3usuario4,C,s9n3usuario7,C,3,7480.40008545,7450.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8189,8189,1589,89,s9n3usuario4,C,s9n3usuario7,C,3,4112.90001869,4093.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8207,8207,1607,90,s9n3usuario4,C,s9n3usuario7,C,3,3843.8000678999997,3825.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8225,8225,1625,91,s9n3usuario4,C,s9n3usuario7,C,3,3306.30016327,3283.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8243,8243,1643,92,s9n3usuario4,C,s9n3usuario7,C,3,1348.89984131,1328.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8261,8261,1661,93,s9n3usuario4,C,s9n3usuario7,C,3,3764.09983635,3747.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8279,8279,1679,94,s9n3usuario4,C,s9n3usuario7,C,3,3387.79997826,3364.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8297,8297,1697,95,s9n3usuario4,C,s9n3usuario7,C,3,1454.79989052,1425.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8315,8315,1715,96,s9n3usuario4,C,s9n3usuario7,C,3,3754.69994545,3738.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8333,8333,1733,97,s9n3usuario4,C,s9n3usuario7,C,3,4135.20002365,4112.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8351,8351,1751,98,s9n3usuario4,C,s9n3usuario7,C,3,3606.40001297,3577.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8369,8369,1769,99,s9n3usuario4,C,s9n3usuario7,C,3,4362.60008812,4334.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
8387,8387,1787,100,s9n3usuario4,C,s9n3usuario7,C,3,3034.10005569,3007.0,user,fix,s9n3,69,CCC,CC,C,C,1,1,1,C,C
6615,6615,15,1,s9n3usuario5,D,s9n3usuario17,D,1,5847.40018845,5790.0,user,fix,s9n3,70,--,--,,,0,0,0,-1,-1
6633,6633,33,2,s9n3usuario5,D,s9n3usuario17,D,1,12802.1998405,12775.0,user,fix,s9n3,70,DDD,DD,D,D,0,0,0,-1,-1
6651,6651,51,3,s9n3usuario5,D,s9n3usuario17,D,1,13222.6002216,13196.0,user,fix,s9n3,70,DDD,DD,D,D,0,0,0,D,D
